ANIO,MES,SEMANA,ADUA_DESC_CODE,PAIS_DESC_CODE,VARIEDAD_CODE,ES_ORGANICO,FOB_DOLPOL_KG
-1.0805828754983844,-2.2986508821566902,-2.269160288499405,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,-0.0709320547430361
-1.0805828754983844,0.16569356859908113,0.21326256098378324,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,-0.5249962926828593
-0.13497807146582058,0.47373662494355256,0.4260416623680565,0.2619417515363047,0.8430583345354168,-1.7793557513735476,0.0,1.7695693901715053
-0.13497807146582058,0.47373662494355256,0.5678943966242387,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,0.41035962176177526
-0.13497807146582058,0.16569356859908113,0.21326256098378324,-1.227304589645026,0.8430583345354168,0.7643841512814892,0.0,1.923250110039079
0.8106267325667431,0.47373662494355256,0.4969680294961476,0.2619417515363047,-1.0149894220537106,0.340427500838983,0.0,-0.6203972662928818
1.7562315365993069,0.16569356859908113,0.07140982672760107,0.2619417515363047,-1.0149894220537106,0.340427500838983,0.0,1.0755112979231498
0.8106267325667431,-2.2986508821566902,-2.127307554243223,-1.227304589645026,0.8430583345354168,0.7643841512814892,0.0,0.4831033510293386
0.8106267325667431,0.47373662494355256,0.5678943966242387,1.254772645657192,0.8430583345354168,0.340427500838983,0.0,-0.789531575998628
-0.13497807146582058,0.47373662494355256,0.35511529523996543,0.2619417515363047,0.8430583345354168,-1.7793557513735476,0.0,1.539696402508128
1.7562315365993069,-0.7584356004343331,-0.6378538445533098,1.254772645657192,-1.427888923517961,0.340427500838983,0.0,2.0617735701590294
1.7562315365993069,0.781779681288024,0.7097471308804209,0.2619417515363047,-1.0149894220537106,-0.18951831221414966,0.0,-0.11454690175826193
0.8106267325667431,-1.9906078258122188,-2.056381187115132,0.2619417515363047,0.8430583345354168,0.340427500838983,0.0,-0.14144308985126158
1.7562315365993069,-0.1423494877453903,0.00048345959950997643,1.254772645657192,-2.047238175714337,0.340427500838983,0.0,0.6182465591734214
-1.0805828754983844,-0.1423494877453903,-0.1413692746566722,0.2619417515363047,0.6366085838032916,-1.7793557513735476,0.0,0.20350991132151755
1.7562315365993069,-0.1423494877453903,-0.07044290752858111,1.254772645657192,-1.6343386742500863,0.23443833822835647,0.0,0.8260564419488189
1.7562315365993069,0.47373662494355256,0.4260416623680565,1.254772645657192,-2.047238175714337,0.340427500838983,0.0,0.4909098194290904
-0.13497807146582058,0.781779681288024,0.851599865136603,0.2619417515363047,-1.0149894220537106,0.340427500838983,0.0,0.13128120676571287
0.8106267325667431,-2.2986508821566902,-2.198233921371314,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,0.2959036892914528
0.8106267325667431,1.0898227376324954,1.2062317007770584,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,-1.0208833965312847
-0.13497807146582058,0.781779681288024,0.7097471308804209,0.2619417515363047,0.6366085838032916,0.23443833822835647,0.0,-0.08407437934891114
-1.0805828754983844,-0.1423494877453903,0.00048345959950997643,-1.227304589645026,0.8430583345354168,-2.839247377479813,0.0,-0.6288747800373778
-0.13497807146582058,0.781779681288024,0.7806734980085119,0.7583571985967483,0.8430583345354168,0.7643841512814892,0.0,0.9249945086740702
-0.13497807146582058,0.16569356859908113,0.21326256098378324,0.2619417515363047,-1.0149894220537106,0.23443833822835647,0.0,1.8150744737406683
-1.0805828754983844,0.781779681288024,0.6388207637523298,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,-1.0275151822061128
-1.0805828754983844,0.47373662494355256,0.4969680294961476,-1.227304589645026,-1.0149894220537106,0.7643841512814892,0.0,-1.2028314024750628
-1.0805828754983844,0.47373662494355256,0.35511529523996543,0.2619417515363047,0.6366085838032916,0.340427500838983,0.0,-0.3441175123756722
0.8106267325667431,0.47373662494355256,0.35511529523996543,-1.227304589645026,0.8430583345354168,0.340427500838983,0.0,-0.5504922021272499
-1.0805828754983844,0.47373662494355256,0.5678943966242387,-1.227304589645026,0.6366085838032916,0.340427500838983,0.0,-0.910493649278066
1.7562315365993069,0.47373662494355256,0.4260416623680565,0.2619417515363047,0.8430583345354168,0.340427500838983,0.0,1.1796396533927793
0.8106267325667431,-0.1423494877453903,0.00048345959950997643,0.2619417515363047,0.8430583345354168,0.340427500838983,0.0,1.9110193726914215
-1.0805828754983844,0.16569356859908113,0.28418892811187435,0.2619417515363047,0.8430583345354168,0.340427500838983,0.0,-1.2609368713540594
0.8106267325667431,0.47373662494355256,0.6388207637523298,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,-0.8331022139078741
1.7562315365993069,0.47373662494355256,0.4260416623680565,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,0.1850214561622361
0.8106267325667431,-2.2986508821566902,-2.4110130227555873,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,1.3665012231940685
-1.0805828754983844,-0.1423494877453903,0.00048345959950997643,-1.227304589645026,0.8430583345354168,0.340427500838983,0.0,-0.3888283393613036
0.8106267325667431,0.16569356859908113,0.14233619385569216,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,2.2810714506510443
0.8106267325667431,1.0898227376324954,1.0643789665208763,1.254772645657192,0.8430583345354168,0.23443833822835647,0.0,0.257580385593103
-1.0805828754983844,0.16569356859908113,0.14233619385569216,0.2619417515363047,0.8430583345354168,0.12844917561772995,0.0,-0.990840218700383
-1.0805828754983844,0.47373662494355256,0.5678943966242387,-1.227304589645026,-1.6343386742500863,-3.051225702701066,0.0,-0.46501981467402587
-1.0805828754983844,0.16569356859908113,0.21326256098378324,-1.227304589645026,0.8430583345354168,0.340427500838983,0.0,-1.1898860409898728
-1.0805828754983844,0.781779681288024,0.6388207637523298,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,-0.8899830582399588
0.8106267325667431,-2.2986508821566902,-2.269160288499405,-1.227304589645026,-1.6343386742500863,0.340427500838983,0.0,0.2496068239842058
-1.0805828754983844,0.16569356859908113,0.21326256098378324,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,-0.5249962926828593
-1.0805828754983844,0.16569356859908113,0.21326256098378324,1.254772645657192,0.8430583345354168,0.340427500838983,0.0,-1.0538870743298985
-0.13497807146582058,-0.7584356004343331,-0.7087802116814009,-1.227304589645026,0.8430583345354168,0.340427500838983,0.0,-1.1712875777398286
0.8106267325667431,-2.2986508821566902,-2.127307554243223,1.254772645657192,0.8430583345354168,0.340427500838983,0.0,-0.11152586192618953
-1.0805828754983844,0.781779681288024,0.7097471308804209,0.2619417515363047,-1.0149894220537106,-1.1434207757097885,0.0,-1.1832097139587132
-0.13497807146582058,-2.2986508821566902,-2.269160288499405,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,-0.705823844649295
-1.0805828754983844,0.16569356859908113,0.07140982672760107,0.2619417515363047,0.8430583345354168,0.340427500838983,0.0,0.3041422543287743
-0.13497807146582058,1.0898227376324954,0.9225262322646942,-1.227304589645026,-1.0149894220537106,0.7643841512814892,0.0,0.6182164916383607
-1.0805828754983844,0.781779681288024,0.7097471308804209,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,-0.5396618201542981
1.7562315365993069,-0.45039254408986173,-0.35414837604094546,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,0.38210113492054754
-0.13497807146582058,-0.45039254408986173,-0.6378538445533098,1.254772645657192,0.6366085838032916,-2.839247377479813,0.0,-0.8367815974977375
-0.13497807146582058,0.781779681288024,0.9225262322646942,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,0.4624837291308268
-1.0805828754983844,0.47373662494355256,0.4260416623680565,1.254772645657192,0.8430583345354168,0.340427500838983,0.0,-0.9835716673176699
1.7562315365993069,1.0898227376324954,1.1353053336489674,-1.227304589645026,-1.6343386742500863,-3.4751823531435724,0.0,-1.044638467374323
-1.0805828754983844,0.16569356859908113,0.07140982672760107,1.254772645657192,-1.0149894220537106,0.340427500838983,0.0,-0.16382277434174988
-0.13497807146582058,0.781779681288024,0.851599865136603,-1.227304589645026,0.8430583345354168,0.7643841512814892,0.0,-0.1905587194205847
0.8106267325667431,0.47373662494355256,0.4969680294961476,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,-0.923690393264951
-0.13497807146582058,0.16569356859908113,0.07140982672760107,0.2619417515363047,0.8430583345354168,-0.18951831221414966,0.0,1.0945356016527632
1.7562315365993069,0.16569356859908113,0.07140982672760107,-1.227304589645026,0.22370908233904102,0.340427500838983,0.0,-0.2561866858318825
0.8106267325667431,-0.45039254408986173,-0.5669274774252188,1.254772645657192,-1.427888923517961,0.23443833822835647,0.0,4.536449615449484
-1.0805828754983844,0.16569356859908113,0.28418892811187435,-1.227304589645026,-1.0149894220537106,0.340427500838983,0.0,-0.7099611926237034
0.8106267325667431,-2.2986508821566902,-2.340086655627496,-1.227304589645026,-1.0149894220537106,0.7643841512814892,0.0,-0.5335154808409275
-0.13497807146582058,0.47373662494355256,0.5678943966242387,-1.227304589645026,0.8430583345354168,0.7643841512814892,0.0,0.4149042796917817
0.8106267325667431,1.0898227376324954,1.0643789665208763,1.254772645657192,0.8430583345354168,0.340427500838983,0.0,-0.6471692953695045
0.8106267325667431,0.47373662494355256,0.4969680294961476,-1.227304589645026,0.8430583345354168,0.340427500838983,0.0,0.12653763222985803
