PESO_NETO
16646
19600
15276
12285
15504
16646
11250
18000
13200
5783
6120
19600
10800
6228
11813
18900
12285
12285
13627
16646
14796
16646
258
234
15471
15096
16646
3182
1071
14688
11700
15840
12240
419
3721
12240
11700
4252
6883
12150
13464
18828
17952
10038
11040
13000
1469
11700
16646
21216
18720
3673
14688
13586
13922
15259
3932
1197
16613
950
11997
12730
13723
15259
10604
11700
11700
18720
19
894
11970
73
15471
16646
5549
13383
14173
13000
16800
14009
17952
13464
12285
14727
14688
6791
11947
14982
18900
2925
11970
11682
11700
15840
13374
16646
11700
2752
11970
19600
15600
12150
14321
11970
9500
11700
17280
10328
1019
12199
10800
14688
1872
13954
11700
11700
14208
17280
11250
17920
19600
18900
7038
12240
3819
14198
10912
15667
10820
14510
1884
8382
29
4095
13627
5998
18900
13831
19584
18900
12285
12240
13464
3850
734
7899
18900
13709
11970
11700
15096
11232
12480
6
15667
11480
13914
15165
14400
12285
818
3052
14688
11700
11179
15116
13752
18900
12974
8961
12276
16522
13464
6304
12240
15667
12240
2241
4831
17353
3048
11250
4578
14688
16965
11250
11678
9933
11700
11700
15840
14676
6000
18000
4688
7281
6451
14947
14688
1526
14688
4100
18396
12000
17920
13464
14076
12240
5755
18000
19600
12285
7581
11250
12315
17962
15259
12240
15276
7687
11760
10229
11700
11700
14198
16646
1374
11993
12480
5341
3052
2950
11700
2313
11970
15259
12240
12240
13831
572
11250
80
3591
1071
14688
11250
2992
11970
10740
14766
15096
19584
6132
12150
9372
19008
17716
16848
4406
5845
12240
497
17920
15716
19872
12285
17613
13627
11250
5741
11700
14982
19600
763
4900
5656
41
13546
15276
12944
12480
11700
13439
12285
60
15504
19872
2394
12285
13837
13464
14688
1958
13680
15840
1179
1891
5853
11183
704
13750
209
6153
11782
14443
13586
12480
19600
14688
763
7800
1674
3063
11250
11700
12186
504
14325
4582
13000
18000
1569
763
14117
11700
7630
14976
14076
1777
15916
11250
654
12730
12285
3255
17716
11970
6787
14076
18900
13954
1346
5359
15259
13096
15259
14916
11250
19600
330
13464
12730
11813
19600
11700
11700
1384
11700
5875
1548
5883
14884
14127
2344
8586
14672
10633
17920
6120
2703
11745
12713
11862
4992
16646
11700
9600
11700
15096
2340
11250
9
12730
17408
12240
8533
8984
18000
12730
15030
8147
17856
18900
14007
18000
14606
18000
12867
1169
7630
11700
11592
585
12285
17952
4
14974
6934
11700
11700
15786
11520
2340
15096
19584
2394
13921
15259
15259
14688
8097
11700
209
18900
7548
11700
19872
7494
15667
14580
17408
3985
15276
11261
14688
12362
10078
3744
12075
9918
8107
8550
3
14688
13194
2977
12285
2203
159
6977
19600
7038
16646
14443
3815
1796
15888
11700
14688
1665
13464
12285
5422
15080
14076
6438
1546
2497
14214
6514
3825
13605
3654
5326
14933
8888
17000
13140
12075
14688
734
14688
14688
14489
6469
11250
12075
12285
15276
1565
14208
17280
11444
7064
3036
14076
14064
14688
15096
5987
11700
13464
12285
11250
9864
7548
11250
13472
13586
19872
12480
14076
17733
15276
12240
10820
14076
13397
10592
11250
1424
14974
16646
17920
14076
18623
16646
12240
15031
7344
11781
16646
3814
18000
14076
9360
10203
1872
11250
15080
12285
1526
14076
12285
15080
16642
15600
15667
2217
12160
15745
12285
11250
2891
14688
13627
11700
14198
14076
17920
12285
15667
11250
9988
4578
12285
16646
13586
13026
14198
8073
10355
4680
19872
14586
19584
6630
12240
13750
2925
7801
15276
13194
18452
14688
19872
14103
11700
14951
3981
14035
11700
7638
1833
1824
2099
11250
15276
11400
11250
11250
11504
17671
18900
11700
15680
11700
5896
14296
11061
18720
853
14859
12112
2242
8021
12265
19600
14064
11903
10296
5374
11917
14100
10771
9000
14547
5208
18592
16320
12240
13831
14688
763
11700
11847
9539
6104
15096
11700
16646
12480
11700
11700
16646
5508
6
11700
19584
16646
5400
11700
12730
19600
9672
16157
19600
4162
19600
14443
19584
11
15276
13509
14688
6902
6867
11250
6747
12285
9197
8656
24
12730
585
15259
12240
5802
49
15851
1028
12285
11250
15863
6
8378
13164
12285
11970
15096
10560
11544
19600
15259
468
11444
13016
16174
5625
13961
3052
2712
16646
11700
2340
15096
12285
12285
12285
10560
20160
5110
10626
19600
15259
82
12112
13200
6365
18720
11700
6867
14688
2956
14688
17230
7642
3607
13627
15435
11700
13733
14370
9000
11489
15276
12285
9884
11700
15765
12240
16646
14884
14076
5453
11250
12285
1242
14772
5932
12480
763
15764
13182
11700
15276
14480
13562
17716
17408
837
12240
15096
14688
13419
9927
1872
15000
129
11700
14444
11370
45
12285
2506
17920
11457
3798
21216
11700
9295
13627
14688
2700
11700
11682
13464
11700
11700
11250
5341
13464
11970
19600
11700
4680
1526
15840
19600
15276
11250
13299
5875
763
9900
558
9168
9816
16646
14688
12285
17408
11428
6584
14688
12240
1408
7630
13913
15780
10282
19584
11250
15096
16671
11250
14216
11700
9488
7832
14496
11250
10282
15168
7181
12285
10386
14802
14619
11700
1316
2949
4500
11700
13038
12240
15600
11530
4500
11700
233
15765
18000
18900
14688
9930
7488
19872
16646
11970
12480
11925
13000
17920
13372
18000
15863
15259
15600
936
4980
14076
14688
13464
11250
17920
449
12285
11564
19600
19600
14688
11655
12600
11700
12730
11250
12285
16545
12285
18900
12285
16478
14688
4308
10110
3052
11700
11700
12730
19584
842
1958
9990
15667
11700
14076
14700
14688
11250
11700
11250
8775
7956
138
10849
13104
13843
15096
12285
9098
11250
68
14443
14202
12285
16646
14362
9371
11835
5184
16646
1832
11970
12285
6088
14688
2938
11970
12240
12480
12285
2179
16340
13734
4406
12105
15151
585
19584
14688
19584
16353
9945
10560
13464
19600
2289
3600
18900
2954
5976
13200
7521
1796
6104
12301
12240
11439
11700
15096
666
13493
15276
11250
196
12285
11700
15259
14482
2061
12730
1384
15600
1197
14022
15096
11250
7792
9800
12650
15259
11250
15600
14688
11970
14688
11250
12240
16575
4044
9918
8078
10773
15667
3052
15259
12820
12285
4578
13464
15600
8400
9000
2861
12240
19600
11762
2179
19584
12285
18720
2023
4190
13720
15259
15080
2467
12240
14688
17280
11250
6302
1833
11700
9988
11452
4804
12285
13464
14435
18900
8706
5880
12168
2178
7605
14704
11250
13464
11250
14300
14443
6480
16800
2938
669
12285
12730
14688
16646
5415
14560
7630
108
8107
14766
9870
11250
12285
11250
4406
11250
15600
15054
14929
15273
11400
13104
11700
5307
15276
12808
480
20160
15259
14688
11970
10938
13000
11700
11250
13000
14296
12730
18720
4296
19600
3647
15000
11700
2440
14994
16316
7843
13831
10560
11700
11700
9249
9
4578
11700
12730
7572
14806
6273
748
20160
15096
14688
18900
3
12285
11970
12480
13464
16646
12150
19600
16646
11700
5399
6689
11700
11700
17352
11700
15276
18720
12480
16214
3917
16056
11700
734
11250
10560
17280
14688
14257
11700
13478
569
19584
19600
13493
1094
11700
13856
9586
16646
11700
8775
11700
10800
14688
13000
6279
15840
665
7173
4178
2052
11700
16800
488
10058
15096
12240
14076
11457
15504
6252
15197
11970
13611
17920
14076
964
15096
8078
13586
11600
14300
18396
1885
5341
12730
5023
15276
18900
11250
2764
4382
422
12075
4896
14717
18720
6619
318
17460
11700
11250
11398
11700
11628
13701
13464
12730
18900
3120
11250
11700
11700
14076
6887
12240
11250
15137
11700
12285
11250
12000
4670
15259
11880
21216
7491
225
14208
14076
15259
11250
11700
12480
15667
13464
16646
17920
17760
14516
11340
2037
3272
5657
184
14688
13300
10420
21216
9643
3690
1469
15041
14688
13586
13155
4994
387
2397
20160
8167
11250
20160
785
14064
15259
12285
11250
11250
11250
14564
11333
14766
14076
8424
14076
5645
16056
350
11700
15504
274
11700
5998
2573
18848
9874
12285
18720
12285
1425
11700
56
13627
4088
11700
11700
13200
344
14688
2760
18000
12730
14961
12240
11669
1608
12168
11250
5875
110
9360
14682
15259
15257
14443
11700
16800
14076
14121
2289
15840
14805
16646
15096
13464
11700
19040
15888
19584
10640
3870
14765
16990
12075
16200
12285
13200
11700
5314
16646
13933
15050
16206
17033
4712
15569
15667
11700
11750
16646
13000
11250
18720
14362
11970
14058
14296
17280
6450
14076
13104
1872
12396
39
5355
13464
13200
14688
10560
4752
7344
21216
12081
9459
11250
14688
4162
12730
11280
15096
12240
5027
1795
9500
13435
14076
12240
12285
14688
269
11209
4946
11700
734
13370
15552
13546
13464
13509
13000
13464
14443
16646
14982
15276
13342
7974
16646
2938
12285
13219
11475
16646
13000
5427
15276
6648
9951
2667
11250
11700
11700
19600
9525
14869
4440
1752
13960
15080
5039
13954
422
12393
5906
7197
1920
9602
11700
13846
16646
19872
10530
11970
14688
2340
886
6060
12285
14005
763
11700
19600
12240
15504
11250
2242
15504
10920
6085
15471
19600
4737
14427
11306
15233
832
16646
8967
16157
12285
15259
3052
13464
13000
20160
11628
1934
14076
13627
15178
13464
5971
15178
9000
17408
7308
11700
19872
9884
5075
13860
5049
16800
11700
2100
13536
14688
11700
10102
3
15080
12480
11250
15667
10200
15600
2808
12762
15080
6901
4095
6376
12077
12240
20160
18720
187
80
10560
11707
19457
19600
2992
5444
12
13803
15096
12240
11250
763
11250
16646
14207
16157
756
18900
716
367
6466
19600
1665
13464
15840
936
19600
16646
19786
18720
11700
392
12379
14000
15055
11700
14076
15096
3476
4190
12000
5328
13464
18900
11870
13824
11250
15573
11700
17280
16800
8562
17716
3510
12240
13464
10920
11700
12075
19760
8618
175
11564
19600
18900
11700
6842
12240
12240
11970
13800
636
11700
11970
13586
1035
15096
2062
11970
18720
15525
12954
202
14377
19600
9000
19600
13546
6548
8199
11700
16646
13954
18000
11700
15178
12168
6365
11700
13668
12480
13928
19600
12285
16646
14443
11040
15259
13097
11700
11700
9576
11107
15096
13660
21216
11700
11016
12532
11250
12168
11700
11813
11250
18900
12240
4578
3815
189
8553
734
647
10435
1429
16157
13000
11700
18720
19008
14400
12564
2863
16965
1665
12285
18837
12285
6854
11250
1665
13464
11700
15276
734
15096
8190
19855
64
11250
11700
3815
19600
630
10573
16646
8536
15504
10110
14076
12240
15259
13058
11975
12240
12158
18
12150
13464
13586
17408
14076
17920
14443
14688
9360
4051
14688
14933
16646
1004
15276
1469
6985
14933
12285
9000
15104
8196
2497
18720
12240
594
3019
15600
5880
737
8400
14435
11700
11250
15096
11700
2854
5900
18900
14208
8190
12480
13464
15840
15096
17952
19872
18720
11700
5116
12480
6228
7368
4896
5479
11250
17408
8998
11700
15178
19600
10421
14076
15600
14933
12730
7103
11250
14688
16174
15232
18900
15276
13954
4406
765
14076
13464
11700
11700
14869
14688
13374
17280
9149
7630
8979
11250
18720
1268
22
12240
12895
445
19600
8400
6659
2394
9792
2286
12285
15953
15276
14688
11250
15504
12852
15840
11988
19600
16646
7630
3372
4917
7976
11832
12000
15447
11250
11700
12285
18900
19872
14826
9000
15667
8424
12480
16056
9910
18900
12917
11250
9800
15804
1665
16646
13293
20160
11250
318
14688
14443
19600
4365
15259
7638
12285
428
3804
19584
9090
11700
12285
11880
14688
15814
6867
18855
11700
19040
10851
3254
12960
13097
12750
11700
11700
12730
11115
9427
6501
4308
12240
1179
11700
1526
5894
12285
1648
16646
5465
4339
1129
11475
14582
4095
11700
20160
13546
8464
18900
16174
2245
14127
600
11700
3815
11700
12762
14688
19600
16646
11700
18720
12705
17268
4021
6312
3444
6365
12285
12730
13000
15259
14076
11970
12075
15667
15618
15096
11250
4898
15868
19145
11700
19872
9945
1638
11700
9770
21216
15096
16646
12075
11700
225
11127
15259
19040
15096
13000
5202
6990
19600
6512
12000
4700
12240
5112
12285
11700
16800
14976
3276
7742
11700
11700
12285
3600
1796
17335
2232
20160
45
13464
15667
6204
12285
14015
639
3482
12730
15080
14688
11424
15276
1795
16646
7365
11250
2100
545
15259
11700
14688
13586
12589
15667
19584
1545
1748
10924
11250
10257
14688
11250
11169
2925
6
1526
4578
11700
21216
7572
10681
14400
19600
11975
11250
9843
322
3329
16646
13837
13837
12077
14076
16646
2394
12285
13362
19600
131
12285
18000
10820
11358
832
703
1940
11250
10393
11700
6365
11250
15002
596
8403
21216
11700
12285
5977
10373
11900
1006
9156
9321
14149
15868
11700
13219
14688
15096
15091
15096
15840
202
10926
12285
11970
13974
11250
10800
13464
11700
14076
13739
4007
11404
512
1129
16837
19040
13200
15840
14264
13317
11250
9000
2205
209
16646
10192
7767
12150
13627
18720
11366
2596
2760
15840
14076
18900
21216
11700
14076
258
5392
12240
11250
11250
12285
19600
5425
4032
4935
12240
11250
1796
12285
10875
6814
18000
15259
11970
16320
8960
11700
1132
13709
13880
10551
16646
5712
14345
15096
11700
763
12000
16320
12150
11700
17856
19600
18900
14076
14650
19600
12285
3956
6077
19600
13720
14443
11880
11200
13464
16646
5341
3672
19872
14688
13586
11700
3770
2938
15259
1197
16646
2463
2394
5662
52
12240
11970
1741
21
16646
1526
14608
832
12240
7546
11700
14688
11250
15361
16800
16646
11700
17856
15948
6732
15096
15600
11700
14473
9306
12730
3509
13464
12485
14076
5508
13905
14688
1796
17280
8686
9032
21216
16970
11970
12926
19584
13123
14717
17280
14688
11700
12240
15096
183
15600
11250
15276
11250
12480
16965
15504
13962
14688
14443
10122
17408
14525
14688
15096
4338
6227
1526
17914
1126
14688
150
11700
15840
11970
18720
10530
3803
14285
19600
13531
1554
13913
12240
4480
3827
11970
20
11700
5616
19600
14688
2165
17408
930
11700
13611
12240
1836
14586
12285
15096
14688
14688
12240
1796
11250
2203
6
5712
13586
13824
6885
8006
11700
12024
14076
16646
11750
12480
11970
19584
45
12480
2528
18900
11250
13464
14464
14489
11813
11250
14976
19600
1567
14676
11250
14834
13200
17280
11700
2652
13178
18900
758
11322
11700
12075
14933
15545
11250
2400
4234
7630
14659
13694
936
14264
14688
725
11400
18000
11700
12730
10843
11700
16646
2427
16929
1872
14553
9905
13464
12915
12150
763
15300
11700
11700
10681
8323
13242
15618
15616
18900
11700
14688
13464
7656
9687
11700
11250
11700
3961
210
15600
14382
17920
17280
12762
13611
11700
11250
18720
16590
11700
18396
8205
15259
11700
19872
15259
13464
14786
19600
14321
14688
13464
1363
5875
7776
7638
11700
14688
12168
14688
12240
11970
11250
19600
2889
16646
15667
6048
306
1330
1677
11700
11250
14400
129
7876
12285
14400
14688
19584
16646
15667
1197
11910
11076
20160
12730
18900
11700
17280
13680
9622
11700
1421
8446
14189
11700
2111
12480
14443
11700
17920
4545
15178
13800
11700
11250
363
15504
12240
8335
16646
13831
5448
2595
4059
15236
12285
11700
13194
7754
1605
16646
11849
4880
4473
14688
9459
18900
21216
14688
11700
11250
4804
9156
11700
5904
13077
19600
15259
11250
15259
13464
12075
10080
11700
11700
14688
15174
11961
12285
11700
17760
5796
6659
18032
8966
15178
12285
1414
14766
16592
16041
16646
763
2497
15840
16174
7118
9770
13627
67
7800
11700
12480
15667
12730
19872
12870
11700
16646
15600
392
1014
11690
11700
13907
10764
5386
18720
21216
1383
14076
21216
14076
2852
12281
14688
4680
3312
16646
16380
15096
7992
15154
2100
11700
16646
10539
12240
13627
11700
3052
14000
9576
4710
12240
11250
14700
14076
11480
15259
11700
11250
11016
11700
10783
15276
12285
20114
11700
11700
11700
9051
14568
17920
14842
4341
13464
13146
763
961
7045
11700
2100
15259
12285
16646
11700
11250
15096
3924
1611
11016
12896
13000
15178
11250
734
6104
19584
12285
19600
9500
11250
11550
14688
15276
15259
11118
7724
7343
13320
3895
16320
19600
13627
13196
12285
11040
14884
10173
12285
15259
8992
15178
9768
19600
19600
13464
12240
14260
11700
16646
11700
2154
16646
11250
12150
10184
3324
12182
12285
11250
13464
2674
1073
16646
98
343
11700
449
14362
9149
18900
13766
3284
16646
12285
7509
12240
11250
19600
12784
2100
14443
12
441
11250
13097
11700
11760
14443
11250
1324
11700
11700
11700
12672
14566
6750
11250
11250
14443
16043
18900
6519
11700
13586
14688
7858
17952
9792
11148
11700
12285
15921
1379
11250
4315
4162
30
11250
15471
16800
12285
11700
4433
2046
16646
15096
5912
16646
15259
18432
11700
13333
1682
19600
17920
5184
2938
12769
18000
14971
13302
151
18949
8755
11700
10826
11700
14688
13200
762
11700
21216
19600
510
12024
11844
11250
14688
3305
11700
11250
10143
2664
11250
12240
11250
11700
11700
11700
11700
11700
15096
10296
15667
15096
598
1904
13464
6750
11700
6386
7650
15259
6814
12600
12285
13627
17038
745
17280
11542
9723
11511
80
18900
12168
15276
14688
12024
11700
11700
5515
18720
6897
4647
8100
11700
13464
13200
6966
15667
9850
14076
14676
11700
636
17280
11700
14688
14076
14000
15178
14076
6264
6022
2742
7932
18720
6216
11700
14766
12285
12240
2110
11700
14688
198
1268
3815
8849
15667
11544
19600
11700
2375
11700
16646
763
261
14688
4578
14806
12285
4097
9360
8373
6814
20160
67
10338
13901
12285
16646
12480
11700
11250
11700
979
1346
12075
12240
4295
11700
11250
15276
15600
14280
8394
430
11700
13627
17616
11700
12285
11700
15259
15920
15259
12285
13954
3397
15178
280
3672
14443
1400
11700
3917
19872
11250
15863
15055
9
15
11250
13627
5698
13317
14370
16646
6720
11146
6698
8323
11700
2032
15276
3122
1972
15561
11700
780
15096
11700
3052
12112
233
14786
11250
12285
288
10771
13464
13464
11700
16646
7246
4158
4440
11700
14377
2901
11700
7076
8813
19600
17280
15276
17856
18900
153
12921
12075
9975
12480
7889
15096
19600
5594
13458
3917
12285
14688
5876
11700
7099
12505
11700
20160
13617
15259
16026
15600
11700
6038
3933
19131
14933
14420
8400
6667
8
8424
14414
11970
9975
14898
6867
14202
2566
11700
15096
12132
11250
16424
1537
12240
11700
19516
16646
3908
21216
10560
11088
10122
19600
11700
4253
5880
6044
12168
5388
92
15259
18000
13800
9164
14443
11250
13094
13343
15259
13627
19600
11457
10989
11700
12970
15259
18000
11700
15972
16646
12285
9874
12417
12240
11250
19600
19584
1836
18848
19584
16646
16646
15471
10967
11250
15667
12075
11700
6814
3510
13317
16495
12480
13464
11700
12730
4560
12285
832
94
11700
14688
15259
2289
18900
3
11700
14688
12285
15096
4798
19600
13895
11628
15276
5937
19600
7972
763
5157
11250
12
4190
13343
13890
15504
13994
239
11970
12480
14076
19600
13374
14375
4500
5850
19040
11
14462
67
14688
20160
8640
12240
6659
410
13200
1147
8243
5206
16646
11700
15276
15276
19600
14688
9642
13464
4743
15642
12077
12075
37
6104
18900
13464
5400
1058
11700
13627
24
11700
12096
15259
602
13464
11700
19600
8715
4095
14688
4952
8998
11250
10890
14688
19600
17920
15000
11700
15259
14688
3048
266
1526
11250
2693
724
11250
11250
1254
16646
3744
13800
12285
9549
12285
15667
21216
11400
416
15259
19584
11700
12285
11250
13750
9800
11970
11700
2289
11754
14451
12150
13627
9504
13464
12240
1417
15812
5226
11250
8305
9500
14688
16646
12240
10710
14688
15650
18900
5056
116
4
19600
12679
11700
11195
12285
16646
1756
10200
5630
14688
408
13623
16646
763
2534
12600
73
8393
14076
19584
2289
12480
10098
15259
20160
11250
16646
1755
11700
12730
13733
10192
16800
9865
4266
14688
6120
11250
4974
15276
14976
12285
2546
5307
1673
11745
12730
14688
5565
12285
3498
15096
15259
15276
14688
12285
1805
10282
14076
19040
19872
12582
9000
11700
16056
11250
13586
3672
12970
6504
12627
18720
388
15000
18900
9425
3815
13627
2708
13464
11700
15259
12285
14443
5541
8190
11720
13464
13194
13525
18000
19600
18900
1872
6104
13627
11813
3946
16646
11700
11022
12480
3327
2784
6732
19180
11250
5850
19600
11700
5400
9436
11250
3210
14592
1033
11250
579
1110
18
3383
7605
15108
12240
6659
12750
12285
14066
14137
5055
11250
13750
3844
14410
12960
11250
12171
12285
14688
15790
21216
4435
11250
10560
12075
14076
13464
20160
13699
3397
14688
11250
9348
1738
19872
3256
7987
651
13464
14933
21216
16646
9584
17760
14688
15667
11700
2995
7256
2232
11250
1469
12240
14688
11640
14933
12480
101
12240
1844
12228
12730
6498
13446
10800
2917
7491
13546
14866
7638
9360
11250
15246
7425
13374
6810
14949
17920
12240
3247
14943
15000
15259
11700
1614
10803
7069
17716
4406
11700
6334
7992
17952
13709
565
11700
14688
1526
15096
6
88
12548
4406
1935
13320
9731
239
4994
6867
11700
19120
14688
7344
15088
11250
14076
17716
11040
17920
19584
5486
19600
3055
15883
615
11700
15471
12015
11700
15259
15124
10485
2166
1755
11700
13464
15076
11700
21216
15692
11970
15259
13464
774
763
12285
15096
17920
11700
51
11700
18720
11250
9156
11700
6789
11700
14651
13627
8880
14240
